"SourceFile","RangeStartDate","RangeEndDate","AwardDate","AwardNoticeDate","TenderCaseNo","TenderName","TenderOrgName","TenderOrgAddr","ContactPerson","TenderTel","ProcurementType","ProcurementAttr","TenderAwardWay","TenderAwardPrice","BidderSuppName","BidderSuppAddr","NotObtainSuppName"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/04","2024/01/05","B1121010","擴建路污水主幹管(第二過港段)暨中華路污水主幹管(第一區)新建工程","高雄市政府","830高雄市鳳山區光復路二段132號","污水一科-蔡志明","(07)7995678分機2093","公開招標","工程類","最有利標","4890000000","真毅營造有限公司","830高雄市鳳山區平等路55號8樓","國統國際股份有限公司"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/09","2024/01/18","1121001387","藝文推廣廊道暨地面景觀設施工程","國家表演藝術中心國家兩廳院","100臺北市中正區中山南路21-1號","呂雅惠","(02)33939918分機","公開招標","工程類","最有利標","796469187","亞億營造股份有限公司","114臺北市內湖區民權東路6段21巷31號4樓",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/12","2024/01/17","1100101C0002","臺北市政府消防局關渡分隊與警察局北投分局關渡派出所新建工程","臺北市政府工務局","110臺北市信義區市府路1號3樓南區","董佩榕","(02)27208889分機1138","公開招標","工程類","最有利標","790000000","國新營造股份有限公司","241新北市三重區過圳街18號12樓之1",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/15","2024/01/19","112BX008","花東地區鐵路雙軌電氣化計畫CB03 標三民至玉里土建及軌道工程","交通部鐵道局","220新北市板橋區縣民大道2段7號9樓","陳紹昀/林玲香(2204)","(02)80723333分機4701","公開招標","工程類","最有利標","4398800000","安倉營造股份有限公司","104臺北市中山區松江路223號6樓",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/02","2024/01/08","112-09-09","113年度巡邏船採購案","內政部警政署高雄港務警察總隊","804高雄市鼓山區高雄市鼓山區蓬萊路24號","王喻箴","(07)5617139分機","公開招標","財物類","最有利標","5880000","健元造船股份有限公司","932屏東縣新園鄉光復路17之6號",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/03","2024/01/29","LP5-112045","公務車輛","臺灣銀行股份有限公司","100臺北市中正區武昌街一段45號","開標二科 焦小姐","(02)23493456分機7676","公開招標","財物類","最低標","1475305690","藍科實業有限公司","235新北市中和區保健路106巷12弄16之2號3樓","誠隆汽車股份有限公司"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/03","2024/01/10","112J-27","「骨材等10項」2年期單價開口契約","臺中榮民總醫院","407臺中市西屯區臺灣大道四段1650號","林鈺冠","(04)23592525分機2823","公開招標","財物類","最低標","21330000","奕泰生技股份有限公司","407臺中市西屯區福恩里工業區一路70號6樓之2",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/03","2024/01/09","CK112033","「113-114年度凍結乾燥卡介苗」採購案","衛生福利部疾病管制署","100臺北市中正區林森南路六號6樓","高銀雪/黃俞銘 02-81735531","(02)23959825分機3783","限制性招標(未經公開評選或公開徵求)","財物類","最低標","45024000","財團法人國家衛生研究院","350苗栗縣竹南鎮科研路35號",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/03","2024/01/25","113TFDA-A-702","「113年度特殊化學性試藥試劑及耗材」","衛生福利部食品藥物管理署","115臺北市南港區研究院路一段130巷109號","李靜雯","(02)27877847分機","限制性招標(未經公開評選或公開徵求)","財物類","最低標","12164912","友和貿易股份有限公司","244新北市林口區文化一路1段93號3樓之2",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/04","2024/01/11","GF4-112120","113年巡邏車及偵防車一批","臺灣銀行股份有限公司","100臺北市中正區武昌街一段45號","開標一科 吳先生","(02)23497668分機","公開招標","財物類","最低標","76250000","汎德股份有限公司","114臺北市內湖區行愛路100號7樓",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/04","2024/01/08","L7012R004","永安廠SHINKO低溫泵維修配件","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","唐維妮","(02)87258304分機","限制性招標(未經公開評選或公開徵求)","財物類","最低標","29000000","育青企業有限公司","114臺北市內湖區民權東路6段160號7樓之2",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/04","2024/01/09","U8D12S004","省煤器管排更新(採購帶安裝)","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","黃小姐","(02)87258328分機","限制性招標(未經公開評選或公開徵求)","財物類","最低標","103530000","建成機械股份有限公司","103臺北市大同區承德路3段10號2樓",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/04","2024/01/05","UM121730","112-114年總分院拜歐邁茉福冠狀動脈塗藥支架系統單價合約招標案","國立臺灣大學醫學院附設醫院","100臺北市中正區中山南路7號","林沛穎","(02)23123456分機262036","選擇性招標(個案)","財物類","最低標","24000000","長拓興業有限公司","231新北市新店區安興路125之12號5樓",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/04","2024/01/09","0081220058","內燃力發電機組柴油機本體系統等68項備品","台灣電力股份有限公司","100臺北市中正區羅斯福路3段242號8樓","林上慈","(02)23667549分機","限制性招標(未經公開評選或公開徵求)","財物類","最低標","14285340","景漢實業股份有限公司","115臺北市南港區三重路19之3號6樓之3",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/04","2024/01/09","6531200116","345kV複合式氣體絕緣開關設備(購置暨安裝)","台灣電力股份有限公司","100臺北市中正區牯嶺街73號","莊家誠","(02)23229816分機","選擇性招標(建立合格廠商名單後續邀標)","財物類","最低標","314095396","中興電工機械股份有限公司","235新北市中和區中正路801號3樓",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/04","2024/01/08","L6012I003","26吋有縫鋼管及聚乙烯包覆有縫鋼管","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","黃小姐","(02)87258328分機","公開招標","財物類","最低標","59913000","志昌邱鋼鐵股份有限公司","745臺南市安定區嘉同里嘉榮路636號","聯鴻不鏽鋼有限公司"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/05","2024/01/10","TVG113K-06","機械手臂系統1項設備","臺中榮民總醫院","407臺中市西屯區臺灣大道四段1650號","楊秀娟","(04)23592525分機2811","公開招標","財物類","最低標","41500000","杏昌生技股份有限公司","241新北市三重區重新路5段609巷2號8樓之2",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/05","2024/01/10","4801200195","25KV交連PE電力電纜 1C 銅 1000MCM 1批","台灣電力股份有限公司","413臺中市霧峰區民生路193號","黃紹豪","(04)23335627分機408","選擇性招標(建立合格廠商名單後續邀標)","財物類","最低標","39690000","宏泰電工股份有限公司","328桃園市觀音區樹林里國建一路2號","大東電業廠股份有限公司"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/05","2024/01/10","U8D12I016","新三輕裂解爐爐管","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","黃小姐","(02)87258328分機","限制性招標(未經公開評選或公開徵求)","財物類","最低標","135745000","英德睿有限公司","802高雄市苓雅區興中一路82之3號1樓",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/05","2024/01/10","0081220060","大林連續式煤輪卸煤機(CSU)發電設備備用零件一批","台灣電力股份有限公司","100臺北市中正區羅斯福路3段242號8樓","林上慈","(02)23667549分機","限制性招標(未經公開評選或公開徵求)","財物類","最低標","72977520","慶嶸實業股份有限公司","103臺北市大同區民族西路225巷1號",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/05","2024/01/18","1120657K","多角度中空螺釘等9項單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","陳宛儒","(02)55692121分機7245","公開招標","財物類","最低標","37454100","冠亞生技股份有限公司","234新北市永和區成功路1段80號20樓","金聯鑫股份有限公司"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/08","2024/01/16","GF4-112125","衝鋒槍及漆彈槍","臺灣銀行股份有限公司","100臺北市中正區武昌街一段45號","開標一科余先生","(02)23497662分機","公開招標","財物類","最有利標","8425000","罕特股份有限公司","221新北市汐止區新台五路1段108號19樓","永亮股份有限公司"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/08","2024/01/09","3711200418","中一至四機粉煤機軸承一批2項","台灣電力股份有限公司台中發電廠","434臺中市龍井區麗水里龍昌路1號","周炳杰","(04)26302123分機2632","公開招標","財物類","最低標","20199564","堤肯軸承傳動股份有限公司","103臺北市大同區重慶北路3段223巷31號","晟華達企業社"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/05","2024/01/08","UD12E150","微生物抗原快速檢測試劑(附儀器)單價合約。","國立臺灣大學醫學院附設醫院","100臺北市中正區中山南路7號","楊淑惠","(02)23562053分機","公開招標","財物類","最低標","34875535","啟新生物科技股份有限公司","242新北市新莊區五工五路21號3樓",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/05","2024/01/30","1120522K","手術用器具馬達與配件或附件等4項單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","陳宛儒","(02)55692121分機7245","公開招標","財物類","最低標","5280000","鼎邦實業有限公司","205基隆市暖暖區源遠路279-11號6樓",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/08","2024/01/09","0081200112","跨單位集中採購中興電工公司氣體絕緣開關定檢維護材料暨檢修一批","台灣電力股份有限公司","100臺北市中正區羅斯福路3段242號8樓","王纜毓","(02)23667390分機","限制性招標(未經公開評選或公開徵求)","財物類","最低標","955500000","中興電工機械股份有限公司","235新北市中和區中正路801號3樓",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/08","2024/01/09","112-7-85","112年度郵政存簿儲金簿600萬本","中華郵政股份有限公司","106臺北市大安區金山南路2段55號","劉佳憲","(02)23921310分機2303","公開招標","財物類","最低標","20940000","鉅冠印刷股份有限公司","508彰化縣和美鎮鎮平里彰草路二段449巷71號","新進企業社"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/08","2024/01/10","113CCW03","液相層析三段四極柱質譜儀1組及相關設備","內政部警政署刑事警察局","110臺北市信義區北市忠孝東路四段五五三巷五號","張家維","(02)27650431分機","公開招標","財物類","最低標","12880000","智恆科儀有限公司","721臺南市麻豆區油車里油車37號之50一樓",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/08","2024/01/10","113P02","汰換特種警備車2輛","內政部警政署刑事警察局","110臺北市信義區北市忠孝東路四段五五三巷五號","謝博丞","(02)27678114分機","公開招標","財物類","最低標","5580000","慶合汽車有限公司","235新北市中和區中山路2段431號","達利國際興業有限公司"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/08","2024/01/15","4801200192","塗城D/S MCSG汰換CGIS採購暨安裝乙批","台灣電力股份有限公司","413臺中市霧峰區民生路193號","黃紹豪","(04)23335627分機408","選擇性招標(建立合格廠商名單後續邀標)","財物類","最低標","113190000","亞力電機股份有限公司","115臺北市南港區三重路19-11號12樓",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/08","2024/01/16","GF4-112116","BCD水肺系統及戰鬥循環式(密閉式)水肺系統","臺灣銀行股份有限公司","100臺北市中正區武昌街一段45號","開標二科謝小姐","(02)23497682分機","公開招標","財物類","最有利標","24400000","捷你爾股份有限公司","60002嘉義市西區福安里四維路81號1樓","后富貿易有限公司"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/08","2024/01/12","HPB113T001","113年汰換局本部數位式有線電話設備採購案","內政部警政署國道公路警察局","243新北市泰山區黎明里半山雅70之2號","徐士翔","(02)29094111分機2084","公開招標","財物類","最低標","6420000","中華電信股份有限公司企業客戶分公司","106臺北市大安區信義路4段88號16樓",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/08","2024/01/18","GF4-112113","通訊類-寬頻無線電","臺灣銀行股份有限公司","100臺北市中正區武昌街一段45號","開標一科林先生","(02)23497664分機","公開招標","財物類","最有利標","33000000","康得科技有限公司","114臺北市內湖區行愛路78巷28號2樓之3","東訊股份有限公司 (TECOM CO. LTD.)"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/09","2024/01/16","113g500071","113年2月份至117年1月份每月特定日數不特定日期公務車11輛租賃案","國家科學及技術委員會中部科學園區管理局","407臺中市西屯區中科路2號","張妙嬋(規範)/林美君(程序)","(04)25658588分機6937/6925","公開招標","財物類","最低標","10037760","海洲交通有限公司","420臺中市豐原區豐東路220巷24號1樓","小馬國際租賃股份有限公司"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/09","2024/01/10","12C709","第一重油脫硫工場觸媒系統","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","闕小姐","(02)87258331分機","公開招標","財物類","最低標","110407196","AMERICA SUNRISE PETROCHEMICAL CO LTD","999其他1230 Oaklawn Road, Arcadia, CA91006, USA","NIPPON KETJEN CO., LTD"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/08","2024/01/22","113CHE02","113年度掃描式電子顯微鏡一套","內政部警政署刑事警察局","110臺北市信義區忠孝東路四段五五三巷五號","黃浩哲","(02)27650431分機4532","公開招標","財物類","最低標","13679000","捷東股份有限公司","30001新竹市東區光復路二段295號6樓之3",""
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/09","2024/01/10","B112244","直屬船隊巡護八號船主機24000小時保養(大修)案","海洋委員會海巡署艦隊分署","251新北市淡水區中正路一段63巷20號","薛鴻立","(02)28053990分機362416","公開招標","財物類","最低標","79014299","雄輝工程有限公司","807高雄市三民區九如一路95巷3號16樓之1","精一機械工程有限公司"
"award_20240101.xml","2024/01/01","2024/01/15","2024/01/09","2024/01/12","C1212D090","B7合金鋼全螺栓帶帽一批","台灣中油股份有限公司","811高雄市楠梓區左楠路2號","王櫻惠","(07)5824141分機3412","公開招標","財物類","最低標","7734685","高鋒螺絲有限公司","820高雄市岡山區成功路489號","台灣敬中實業有限公司"
